method,horizon,forecast_quarter,target_quarter,train_start,train_end,actual,forecast,forecast_error,squared_error,absolute_error,selected_variables,lambda,forecast_quarter_yq,target_quarter_yq,forecast_quarter_date,target_quarter_date,benchmark_squared_error,loss_difference_vs_benchmark,cumulative_loss_difference_vs_benchmark
Post-threshold ridge,1,2017 Q1,2017 Q2,1997 Q1,2016 Q4,0.5583111012978037,0.586655140626937,-0.02834403932913332,8.033845654914564e-4,0.02834403932913332,17,2.523046941297974,2017 Q1,2017 Q2,2017-01-01,2017-04-01,9.453041836464414e-4,-1.41919618154985e-4,19.073555634575616
Post-threshold ridge,1,2017 Q2,2017 Q3,1997 Q2,2017 Q1,0.785431525684821,0.604920305234136,0.18051122045068504,0.0325843007085958,0.18051122045068504,15,2.331158794559885,2017 Q2,2017 Q3,2017-04-01,2017-07-01,0.01504860632069269,0.017535694387903106,19.09109132896352
Post-threshold ridge,1,2017 Q3,2017 Q4,1997 Q3,2017 Q2,1.1207427769393874,0.3057788600909151,0.8149639168484724,0.6641661857650037,0.8149639168484724,16,2.3415432458478667,2017 Q3,2017 Q4,2017-07-01,2017-10-01,0.37668580921871214,0.2874803765462916,19.37857170550981
Post-threshold ridge,1,2017 Q4,2018 Q1,1997 Q4,2017 Q3,0.8101194549169577,1.0921506235750718,-0.28203116865811406,0.07954158009466158,0.28203116865811406,16,2.3040958797549367,2017 Q4,2018 Q1,2017-10-01,2018-01-01,0.0029890630054333,0.07655251708922828,19.45512422259904
Post-threshold ridge,1,2018 Q1,2018 Q2,1998 Q1,2017 Q4,0.5294212303768475,0.636562782459376,-0.10714155208252853,0.01147931218265317,0.10714155208252853,17,2.291232993843508,2018 Q1,2018 Q2,2018-01-01,2018-04-01,0.00460965790934936,0.00686965427330381,19.461993876872345
Post-threshold ridge,1,2018 Q2,2018 Q3,1998 Q2,2018 Q1,0.621760482522582,0.4424496922834163,0.17931079023916563,0.03215235949619405,0.17931079023916563,17,2.27781119767609,2018 Q2,2018 Q3,2018-04-01,2018-07-01,8.501439058101168e-5,0.032067345105613036,19.494061221977958
Post-threshold ridge,1,2018 Q3,2018 Q4,1998 Q3,2018 Q2,0.14154399831838305,1.0261824031275018,-0.8846384048091187,0.7825851072632222,0.8846384048091187,14,2.3178978226688174,2018 Q3,2018 Q4,2018-07-01,2018-10-01,0.19391764919335716,0.588667458069865,20.082728680047822
Post-threshold ridge,1,2018 Q4,2019 Q1,1998 Q4,2018 Q3,0.6223772907267389,0.1849103877484622,0.4374669029782767,0.19137729120140493,0.4374669029782767,15,2.3800640090539114,2018 Q4,2019 Q1,2018-10-01,2019-01-01,0.13062632460168394,0.060750966599720985,20.143479646647542
Post-threshold ridge,1,2019 Q1,2019 Q2,1999 Q1,2018 Q4,0.8316777932895647,0.4991972746395014,0.3324805186500633,0.11054329528181508,0.3324805186500633,15,2.3951047205723524,2019 Q1,2019 Q2,2019-01-01,2019-04-01,0.16822438613442128,-0.0576810908526062,20.085798555794938
Post-threshold ridge,1,2019 Q2,2019 Q3,1999 Q2,2019 Q1,1.1632102580909631,0.5739738766048583,0.5892363814861048,0.3471995132668384,0.5892363814861048,15,2.39593220754414,2019 Q2,2019 Q3,2019-04-01,2019-07-01,0.4169316105158421,-0.0697320972490037,20.016066458545932
Post-threshold ridge,1,2019 Q3,2019 Q4,1999 Q3,2019 Q2,0.6795635968053659,0.8996573994759184,-0.22009380267055245,0.04844128197398408,0.22009380267055245,15,2.4128144122838124,2019 Q3,2019 Q4,2019-07-01,2019-10-01,0.00141190353626699,0.04702937843771709,20.06309583698365
Ridge,1,2005 Q2,2005 Q3,1985 Q2,2005 Q1,0.7807581701131383,0.8496339859338295,-0.06887581582069124,0.00474387800496578,0.06887581582069124,NA,1.9839098255638432,2005 Q2,2005 Q3,2005-04-01,2005-07-01,0.00474387800496578,0,0
Ridge,1,2005 Q3,2005 Q4,1985 Q3,2005 Q2,0.5539792372076136,0.7155141111862405,-0.16153487397862698,0.0260935155112909,0.16153487397862698,NA,1.994334408258,2005 Q3,2005 Q4,2005-07-01,2005-10-01,0.0260935155112909,0,0
Ridge,1,2005 Q4,2006 Q1,1985 Q4,2005 Q3,1.3364138447713003,0.720688578805002,0.6157252659662983,0.37911760314926873,0.6157252659662983,NA,1.9802257598932855,2005 Q4,2006 Q1,2005-10-01,2006-01-01,0.37911760314926873,0,0
Ridge,1,2006 Q1,2006 Q2,1986 Q1,2005 Q4,0.25841857488995146,1.0549312444324934,-0.796512669542542,0.6344324327417866,0.796512669542542,NA,2.008506230314024,2006 Q1,2006 Q2,2006-01-01,2006-04-01,0.6344324327417866,0,0
Ridge,1,2006 Q2,2006 Q3,1986 Q2,2006 Q1,0.14984360400802643,0.8903287162165935,-0.740485112208567,0.5483182014025342,0.740485112208567,NA,1.994447804224933,2006 Q2,2006 Q3,2006-04-01,2006-07-01,0.5483182014025342,0,0
Ridge,1,2006 Q3,2006 Q4,1986 Q3,2006 Q2,0.8557775565416037,0.5099174585770783,0.34586009796452544,0.11961920736403112,0.34586009796452544,NA,2.0414498580897726,2006 Q3,2006 Q4,2006-07-01,2006-10-01,0.11961920736403112,0,0
Ridge,1,2006 Q4,2007 Q1,1986 Q4,2006 Q3,0.3003840617131104,0.7659229017666326,-0.4655388400535222,0.2167264115983789,0.4655388400535222,NA,1.9882187553958168,2006 Q4,2007 Q1,2006-10-01,2007-01-01,0.2167264115983789,0,0
Ridge,1,2007 Q1,2007 Q2,1987 Q1,2006 Q4,0.6098982914680917,0.5574179034477275,0.05248038802036425,0.00275419112676799,0.05248038802036425,NA,1.9482583395069208,2007 Q1,2007 Q2,2007-01-01,2007-04-01,0.00275419112676799,0,0
Ridge,1,2007 Q2,2007 Q3,1987 Q2,2007 Q1,0.5743731109307149,0.5839991757970467,-0.00962606486633188,9.266112481082908e-5,0.00962606486633188,NA,1.9415949478829624,2007 Q2,2007 Q3,2007-04-01,2007-07-01,9.266112481082908e-5,0,0
Ridge,1,2007 Q3,2007 Q4,1987 Q3,2007 Q2,0.6262715512194816,0.6353539350064,-0.00908238378691839,8.248969525287806e-5,0.00908238378691839,NA,1.942432765013015,2007 Q3,2007 Q4,2007-07-01,2007-10-01,8.248969525287806e-5,0,0
Ridge,1,2007 Q4,2008 Q1,1987 Q4,2007 Q3,-0.42767755900321447,0.6253031951181016,-1.052980754121316,1.1087684685498955,1.052980754121316,NA,5.863128934767591,2007 Q4,2008 Q1,2007-10-01,2008-01-01,1.1087684685498955,0,0
Ridge,1,2008 Q1,2008 Q2,1988 Q1,2007 Q4,0.5936625931315831,0.29181971460584094,0.30184287852574215,0.09110912331670594,0.30184287852574215,NA,1.983850935607614,2008 Q1,2008 Q2,2008-01-01,2008-04-01,0.09110912331670594,0,0
Ridge,1,2008 Q2,2008 Q3,1988 Q2,2008 Q1,-0.5266423802783748,0.652619729112888,-1.1792621093912627,1.3906591226459306,1.1792621093912627,NA,1.9489748437592505,2008 Q2,2008 Q3,2008-04-01,2008-07-01,1.3906591226459306,0,0
Ridge,1,2008 Q3,2008 Q4,1988 Q3,2008 Q2,-2.2133412739485436,0.33920651390621515,-2.552547787854759,6.515500209282223,2.552547787854759,NA,1.943446156038607,2008 Q3,2008 Q4,2008-07-01,2008-10-01,6.515500209282223,0,0
Ridge,1,2008 Q4,2009 Q1,1988 Q4,2008 Q3,-1.1413631359902254,-2.039212682782842,0.8978495467926164,0.8061338086757067,0.8978495467926164,NA,2.02262369736801,2008 Q4,2009 Q1,2008-10-01,2009-01-01,0.8061338086757067,0,0
Ridge,1,2009 Q1,2009 Q2,1989 Q1,2008 Q4,-0.178810721762801,-1.5299699818715362,1.3511592601087352,1.8256313461775848,1.3511592601087352,NA,2.1289866230495935,2009 Q1,2009 Q2,2009-01-01,2009-04-01,1.8256313461775848,0,0
Ridge,1,2009 Q2,2009 Q3,1989 Q2,2009 Q1,0.3505771547139602,-0.6494054264631773,0.9999825811771376,0.9999651626576904,0.9999825811771376,NA,2.2975116077523894,2009 Q2,2009 Q3,2009-04-01,2009-07-01,0.9999651626576904,0,0
Ridge,1,2009 Q3,2009 Q4,1989 Q3,2009 Q2,1.0751135379244658,0.11612798887449154,0.9589855490499744,0.9196532832866808,0.9589855490499744,NA,3.031184926139414,2009 Q3,2009 Q4,2009-07-01,2009-10-01,0.9196532832866808,0,0
Ridge,1,2009 Q4,2010 Q1,1989 Q4,2009 Q3,0.483331022067901,0.8228266496738643,-0.3394956276059633,0.11525728116356691,0.3394956276059633,NA,3.371136161935085,2009 Q4,2010 Q1,2009-10-01,2010-01-01,0.11525728116356691,0,0
Ridge,1,2010 Q1,2010 Q2,1990 Q1,2009 Q4,0.9629349822608546,0.7014532430458689,0.26148173921498574,0.06837269994289381,0.26148173921498574,NA,3.659172967077911,2010 Q1,2010 Q2,2010-01-01,2010-04-01,0.06837269994289381,0,0
Ridge,1,2010 Q2,2010 Q3,1990 Q2,2010 Q1,0.7681272705003295,0.7783318562119463,-0.01020458571161686,1.0413356954573508e-4,0.01020458571161686,NA,3.212117035108939,2010 Q2,2010 Q3,2010-04-01,2010-07-01,1.0413356954573508e-4,0,0
Ridge,1,2010 Q3,2010 Q4,1990 Q3,2010 Q2,0.523736364445071,0.6621050390870625,-0.13836867464199154,0.01914589012218131,0.13836867464199154,NA,2.120351016927198,2010 Q3,2010 Q4,2010-07-01,2010-10-01,0.01914589012218131,0,0
Ridge,1,2010 Q4,2011 Q1,1990 Q4,2010 Q3,-0.23748667360496967,0.5647834857471559,-0.8022701593521255,0.6436374085868849,0.8022701593521255,NA,1.9199296256890337,2010 Q4,2011 Q1,2010-10-01,2011-01-01,0.6436374085868849,0,0
Ridge,1,2011 Q1,2011 Q2,1991 Q1,2010 Q4,0.6743037468666557,0.2040530168651982,0.4702507300014576,0.22113574906690375,0.4702507300014576,NA,1.948499468799812,2011 Q1,2011 Q2,2011-01-01,2011-04-01,0.22113574906690375,0,0
Ridge,1,2011 Q2,2011 Q3,1991 Q2,2011 Q1,-0.0223152255784953,0.7181671611134839,-0.7404823866919792,0.5483141650010498,0.7404823866919792,NA,2.0038463407175393,2011 Q2,2011 Q3,2011-04-01,2011-07-01,0.5483141650010498,0,0
Ridge,1,2011 Q3,2011 Q4,1991 Q3,2011 Q2,1.1167896811464573,0.5667603603597691,0.5500293207866882,0.30253225372506554,0.5500293207866882,NA,4.556065017661554,2011 Q3,2011 Q4,2011-07-01,2011-10-01,0.30253225372506554,0,0
Ridge,1,2011 Q4,2012 Q1,1991 Q4,2011 Q3,0.8350941818790147,0.8298175391779571,0.00527664270105765,2.784295819462502e-5,0.00527664270105765,NA,12.701558578180109,2011 Q4,2012 Q1,2011-10-01,2012-01-01,2.784295819462502e-5,0,0
Ridge,1,2012 Q1,2012 Q2,1992 Q1,2011 Q4,0.4453416266322563,0.6845057759654748,-0.2391641493332185,0.05719949032628204,0.2391641493332185,NA,2.2124903769628648,2012 Q1,2012 Q2,2012-01-01,2012-04-01,0.05719949032628204,0,0
Ridge,1,2012 Q2,2012 Q3,1992 Q2,2012 Q1,0.14392437648620415,0.44033126723039817,-0.296406890744194,0.08785704488064057,0.296406890744194,NA,2.2140782786243673,2012 Q2,2012 Q3,2012-04-01,2012-07-01,0.08785704488064057,0,0
Ridge,1,2012 Q3,2012 Q4,1992 Q3,2012 Q2,0.11557374157504796,0.42218627239035506,-0.3066125308153071,0.09401124405296764,0.3066125308153071,NA,2.2130614941931475,2012 Q3,2012 Q4,2012-07-01,2012-10-01,0.09401124405296764,0,0
Ridge,1,2012 Q4,2013 Q1,1992 Q4,2012 Q3,0.9817259265515688,0.5258889242219075,0.4558370023296613,0.20778737269289163,0.4558370023296613,NA,5.573187701637543,2012 Q4,2013 Q1,2012-10-01,2013-01-01,0.20778737269289163,0,0
Ridge,1,2013 Q1,2013 Q2,1993 Q1,2012 Q4,0.26727882651371715,0.44308684238160506,-0.1758080158678879,0.03090845844340353,0.1758080158678879,NA,2.333501087600669,2013 Q1,2013 Q2,2013-01-01,2013-04-01,0.03090845844340353,0,0
Ridge,1,2013 Q2,2013 Q3,1993 Q2,2013 Q1,0.8477896552497199,0.6128922192940618,0.23489743595565815,0.05517680541854252,0.23489743595565815,NA,2.317764117889923,2013 Q2,2013 Q3,2013-04-01,2013-07-01,0.05517680541854252,0,0
Ridge,1,2013 Q3,2013 Q4,1993 Q3,2013 Q2,0.8679640238263175,0.580156781966536,0.28780724185978157,0.08283300846693481,0.28780724185978157,NA,2.3152313073928052,2013 Q3,2013 Q4,2013-07-01,2013-10-01,0.08283300846693481,0,0
Ridge,1,2013 Q4,2014 Q1,1993 Q4,2013 Q3,-0.34569281496601434,0.5121315158810744,-0.8578243308470888,0.7358625825932555,0.8578243308470888,NA,2.3755653159523784,2013 Q4,2014 Q1,2013-10-01,2014-01-01,0.7358625825932555,0,0
Ridge,1,2014 Q1,2014 Q2,1994 Q1,2013 Q4,1.283569022914932,0.6617636881099569,0.621805334804975,0.3866418743919271,0.621805334804975,NA,2.4144329362702117,2014 Q1,2014 Q2,2014-01-01,2014-04-01,0.3866418743919271,0,0
Ridge,1,2014 Q2,2014 Q3,1994 Q2,2014 Q1,1.2080648325781596,0.6773195625020252,0.5307452700761344,0.2816905417081888,0.5307452700761344,NA,2.6624081456256,2014 Q2,2014 Q3,2014-04-01,2014-07-01,0.2816905417081888,0,0
Ridge,1,2014 Q3,2014 Q4,1994 Q3,2014 Q2,0.5044586015433339,0.5715209884768259,-0.06706238693349198,0.00449736374121739,0.06706238693349198,NA,2.63655890162044,2014 Q3,2014 Q4,2014-07-01,2014-10-01,0.00449736374121739,0,0
Ridge,1,2014 Q4,2015 Q1,1994 Q4,2014 Q3,0.8964547876924911,0.4856202082704592,0.4108345794220319,0.16878505164887783,0.4108345794220319,NA,2.641493142816885,2014 Q4,2015 Q1,2014-10-01,2015-01-01,0.16878505164887783,0,0
Ridge,1,2015 Q1,2015 Q2,1995 Q1,2014 Q4,0.6174946582536478,0.7571479584928794,-0.1396533002392316,0.01950304426770897,0.1396533002392316,NA,2.686643904534628,2015 Q1,2015 Q2,2015-01-01,2015-04-01,0.01950304426770897,0,0
Ridge,1,2015 Q2,2015 Q3,1995 Q2,2015 Q1,0.3994462115690211,0.4173521869965075,-0.01790597542748639,3.206239560097467e-4,0.01790597542748639,NA,2.666913869770274,2015 Q2,2015 Q3,2015-04-01,2015-07-01,3.206239560097467e-4,0,0
Ridge,1,2015 Q3,2015 Q4,1995 Q3,2015 Q2,0.18430917271050615,0.4250060020744109,-0.24069682936390477,0.05793496366583669,0.24069682936390477,NA,2.6516516945358335,2015 Q3,2015 Q4,2015-07-01,2015-10-01,0.05793496366583669,0,0
Ridge,1,2015 Q4,2016 Q1,1995 Q4,2015 Q3,0.5778466518471248,0.5933035538490111,-0.01545690200188631,2.389158194959173e-4,0.01545690200188631,NA,2.726395011619106,2015 Q4,2016 Q1,2015-10-01,2016-01-01,2.389158194959173e-4,0,0
Ridge,1,2016 Q1,2016 Q2,1996 Q1,2015 Q4,0.32060956626729364,0.5670542287779716,-0.246444662510678,0.06073497168000197,0.246444662510678,NA,2.660941981636553,2016 Q1,2016 Q2,2016-01-01,2016-04-01,0.06073497168000197,0,0
Ridge,1,2016 Q2,2016 Q3,1996 Q2,2016 Q1,0.7068859191104337,0.6243449944470493,0.08254092466338447,0.00681300424428651,0.08254092466338447,NA,2.502910354510586,2016 Q2,2016 Q3,2016-04-01,2016-07-01,0.00681300424428651,0,0
Ridge,1,2016 Q3,2016 Q4,1996 Q3,2016 Q2,0.5527685286210726,0.6856594825451202,-0.1328909539240476,0.01766000563484334,0.1328909539240476,NA,2.496835635693363,2016 Q3,2016 Q4,2016-07-01,2016-10-01,0.01766000563484334,0,0
Ridge,1,2016 Q4,2017 Q1,1996 Q4,2016 Q3,0.48570873310360696,0.570826875152676,-0.08511814204906909,0.0072450981058855,0.08511814204906909,NA,2.490116204088401,2016 Q4,2017 Q1,2016-10-01,2017-01-01,0.0072450981058855,0,0
Ridge,1,2017 Q1,2017 Q2,1997 Q1,2016 Q4,0.5583111012978037,0.52756530185062,0.03074579944718369,9.453041836464414e-4,0.03074579944718369,NA,2.523046941297974,2017 Q1,2017 Q2,2017-01-01,2017-04-01,9.453041836464414e-4,0,0
Ridge,1,2017 Q2,2017 Q3,1997 Q2,2017 Q1,0.785431525684821,0.662758764565277,0.12267276111954396,0.01504860632069269,0.12267276111954396,NA,2.331158794559885,2017 Q2,2017 Q3,2017-04-01,2017-07-01,0.01504860632069269,0,0
Ridge,1,2017 Q3,2017 Q4,1997 Q3,2017 Q2,1.1207427769393874,0.5069954272760979,0.6137473496632895,0.37668580921871214,0.6137473496632895,NA,2.3415432458478667,2017 Q3,2017 Q4,2017-07-01,2017-10-01,0.37668580921871214,0,0
Ridge,1,2017 Q4,2018 Q1,1997 Q4,2017 Q3,0.8101194549169577,0.8647917788609177,-0.05467232394396004,0.0029890630054333,0.05467232394396004,NA,2.3040958797549367,2017 Q4,2018 Q1,2017-10-01,2018-01-01,0.0029890630054333,0,0
Ridge,1,2018 Q1,2018 Q2,1998 Q1,2017 Q4,0.5294212303768475,0.5973156919282094,-0.06789446155136192,0.00460965790934936,0.06789446155136192,NA,2.291232993843508,2018 Q1,2018 Q2,2018-01-01,2018-04-01,0.00460965790934936,0,0
Ridge,1,2018 Q2,2018 Q3,1998 Q2,2018 Q1,0.621760482522582,0.6309808073856772,-0.0092203248630952,8.501439058101168e-5,0.0092203248630952,NA,2.27781119767609,2018 Q2,2018 Q3,2018-04-01,2018-07-01,8.501439058101168e-5,0,0
Ridge,1,2018 Q3,2018 Q4,1998 Q3,2018 Q2,0.14154399831838305,0.5819048153688526,-0.4403608170504696,0.19391764919335716,0.4403608170504696,NA,2.3178978226688174,2018 Q3,2018 Q4,2018-07-01,2018-10-01,0.19391764919335716,0,0
Ridge,1,2018 Q4,2019 Q1,1998 Q4,2018 Q3,0.6223772907267389,0.26095465086907316,0.3614226398576657,0.13062632460168394,0.3614226398576657,NA,2.3800640090539114,2018 Q4,2019 Q1,2018-10-01,2019-01-01,0.13062632460168394,0,0
Ridge,1,2019 Q1,2019 Q2,1999 Q1,2018 Q4,0.8316777932895647,0.4215261309323078,0.4101516623572569,0.16822438613442128,0.4101516623572569,NA,2.3951047205723524,2019 Q1,2019 Q2,2019-01-01,2019-04-01,0.16822438613442128,0,0
Ridge,1,2019 Q2,2019 Q3,1999 Q2,2019 Q1,1.1632102580909631,0.5175078417133859,0.6457024163775772,0.4169316105158421,0.6457024163775772,NA,2.39593220754414,2019 Q2,2019 Q3,2019-04-01,2019-07-01,0.4169316105158421,0,0
Ridge,1,2019 Q3,2019 Q4,1999 Q3,2019 Q2,0.6795635968053659,0.6419882919327904,0.03757530487257554,0.00141190353626699,0.03757530487257554,NA,2.4128144122838124,2019 Q3,2019 Q4,2019-07-01,2019-10-01,0.00141190353626699,0,0
OCMT,1,2005 Q2,2005 Q3,1985 Q2,2005 Q1,0.7807581701131383,0.9598834966236688,-0.17912532651053037,0.03208588259750411,0.17912532651053037,2,NA,2005 Q2,2005 Q3,2005-04-01,2005-07-01,0.00474387800496578,0.02734200459253833,0.02734200459253833
OCMT,1,2005 Q3,2005 Q4,1985 Q3,2005 Q2,0.5539792372076136,0.7229059937415809,-0.16892675653396738,0.02853624907308629,0.16892675653396738,2,NA,2005 Q3,2005 Q4,2005-07-01,2005-10-01,0.0260935155112909,0.0024427335617953905,0.02978473815433372
OCMT,1,2005 Q4,2006 Q1,1985 Q4,2005 Q3,1.3364138447713003,0.9869929624177995,0.3494208823535008,0.12209495302469904,0.3494208823535008,2,NA,2005 Q4,2006 Q1,2005-10-01,2006-01-01,0.37911760314926873,-0.2570226501245697,-0.227237911970236
OCMT,1,2006 Q1,2006 Q2,1986 Q1,2005 Q4,0.25841857488995146,0.9884021560594336,-0.729983581169482,0.5328760287770218,0.729983581169482,2,NA,2006 Q1,2006 Q2,2006-01-01,2006-04-01,0.6344324327417866,-0.10155640396476484,-0.3287943159350008
OCMT,1,2006 Q2,2006 Q3,1986 Q2,2006 Q1,0.14984360400802643,0.7058137523836843,-0.5559701483756578,0.309102805884851,0.5559701483756578,2,NA,2006 Q2,2006 Q3,2006-04-01,2006-07-01,0.5483182014025342,-0.23921539551768317,-0.568009711452684
OCMT,1,2006 Q3,2006 Q4,1986 Q3,2006 Q2,0.8557775565416037,0.4192058828433912,0.4365716736982125,0.19059482627565852,0.4365716736982125,1,NA,2006 Q3,2006 Q4,2006-07-01,2006-10-01,0.11961920736403112,0.0709756189116274,-0.49703409254105657
OCMT,1,2006 Q4,2007 Q1,1986 Q4,2006 Q3,0.3003840617131104,0.8479403551817943,-0.547556293468684,0.29981789451716356,0.547556293468684,2,NA,2006 Q4,2007 Q1,2006-10-01,2007-01-01,0.2167264115983789,0.08309148291878465,-0.4139426096222719
OCMT,1,2007 Q1,2007 Q2,1987 Q1,2006 Q4,0.6098982914680917,0.9318253405196046,-0.3219270490515129,0.10363702491101522,0.3219270490515129,2,NA,2007 Q1,2007 Q2,2007-01-01,2007-04-01,0.00275419112676799,0.10088283378424723,-0.3130597758380247
OCMT,1,2007 Q2,2007 Q3,1987 Q2,2007 Q1,0.5743731109307149,0.42061893902885394,0.15375417190186091,0.02364034537722699,0.15375417190186091,2,NA,2007 Q2,2007 Q3,2007-04-01,2007-07-01,9.266112481082908e-5,0.02354768425241616,-0.28951209158560853
OCMT,1,2007 Q3,2007 Q4,1987 Q3,2007 Q2,0.6262715512194816,0.48393151835911086,0.14234003286037078,0.02026068495469143,0.14234003286037078,2,NA,2007 Q3,2007 Q4,2007-07-01,2007-10-01,8.248969525287806e-5,0.020178195259438553,-0.26933389632617
OCMT,1,2007 Q4,2008 Q1,1987 Q4,2007 Q3,-0.42767755900321447,0.49393831234124463,-0.9216158713444592,0.8493758143140065,0.9216158713444592,1,NA,2007 Q4,2008 Q1,2007-10-01,2008-01-01,1.1087684685498955,-0.259392654235889,-0.528726550562059
OCMT,1,2008 Q1,2008 Q2,1988 Q1,2007 Q4,0.5936625931315831,0.508545168841984,0.08511742428959912,0.00724497591769563,0.08511742428959912,1,NA,2008 Q1,2008 Q2,2008-01-01,2008-04-01,0.09110912331670594,-0.08386414739901031,-0.6125906979610692
OCMT,1,2008 Q2,2008 Q3,1988 Q2,2008 Q1,-0.5266423802783748,3.065519890362234,-3.5921622706406087,12.903629778613894,3.5921622706406087,2,NA,2008 Q2,2008 Q3,2008-04-01,2008-07-01,1.3906591226459306,11.512970655967964,10.900379958006894
OCMT,1,2008 Q3,2008 Q4,1988 Q3,2008 Q2,-2.2133412739485436,0.5488985061285085,-2.762239780077052,7.629968602640121,2.762239780077052,1,NA,2008 Q3,2008 Q4,2008-07-01,2008-10-01,6.515500209282223,1.1144683933578978,12.014848351364792
OCMT,1,2008 Q4,2009 Q1,1988 Q4,2008 Q3,-1.1413631359902254,-2.0372922386928973,0.8959291027026719,0.8026889570696149,0.8959291027026719,2,NA,2008 Q4,2009 Q1,2008-10-01,2009-01-01,0.8061338086757067,-0.00344485160609187,12.0114034997587
OCMT,1,2009 Q1,2009 Q2,1989 Q1,2008 Q4,-0.178810721762801,-0.9368674978936422,0.7580567761308412,0.5746500758378843,0.7580567761308412,2,NA,2009 Q1,2009 Q2,2009-01-01,2009-04-01,1.8256313461775848,-1.2509812703397005,10.760422229419
OCMT,1,2009 Q2,2009 Q3,1989 Q2,2009 Q1,0.3505771547139602,-0.07556354814294702,0.4261407028569073,0.18159589863137893,0.4261407028569073,2,NA,2009 Q2,2009 Q3,2009-04-01,2009-07-01,0.9999651626576904,-0.8183692640263115,9.942052965392689
OCMT,1,2009 Q3,2009 Q4,1989 Q3,2009 Q2,1.0751135379244658,0.8519242350182052,0.2231893029062606,0.04981346493178255,0.2231893029062606,1,NA,2009 Q3,2009 Q4,2009-07-01,2009-10-01,0.9196532832866808,-0.8698398183548983,9.07221314703779
OCMT,1,2009 Q4,2010 Q1,1989 Q4,2009 Q3,0.483331022067901,0.8462601222363297,-0.3629291001684287,0.13171753174906536,0.3629291001684287,1,NA,2009 Q4,2010 Q1,2009-10-01,2010-01-01,0.11525728116356691,0.01646025058549845,9.088673397623289
OCMT,1,2010 Q1,2010 Q2,1990 Q1,2009 Q4,0.9629349822608546,0.8051333476339653,0.15780163462688934,0.02490135589091828,0.15780163462688934,1,NA,2010 Q1,2010 Q2,2010-01-01,2010-04-01,0.06837269994289381,-0.04347134405197553,9.045202053571312
OCMT,1,2010 Q2,2010 Q3,1990 Q2,2010 Q1,0.7681272705003295,1.080976376633863,-0.31284910613353345,0.09787456320855088,0.31284910613353345,2,NA,2010 Q2,2010 Q3,2010-04-01,2010-07-01,1.0413356954573508e-4,0.09777042963900515,9.142972483210318
OCMT,1,2010 Q3,2010 Q4,1990 Q3,2010 Q2,0.523736364445071,0.757682546418413,-0.23394618197334205,0.05473081605990407,0.23394618197334205,2,NA,2010 Q3,2010 Q4,2010-07-01,2010-10-01,0.01914589012218131,0.035584925937722764,9.178557409148041
OCMT,1,2010 Q4,2011 Q1,1990 Q4,2010 Q3,-0.23748667360496967,1.1875338392743766,-1.4250205128793465,2.030683462126915,1.4250205128793465,3,NA,2010 Q4,2011 Q1,2010-10-01,2011-01-01,0.6436374085868849,1.3870460535400304,10.56560346268807
OCMT,1,2011 Q1,2011 Q2,1991 Q1,2010 Q4,0.6743037468666557,0.6456352978405794,0.02866844902607634,8.218799695607379e-4,0.02866844902607634,2,NA,2011 Q1,2011 Q2,2011-01-01,2011-04-01,0.22113574906690375,-0.22031386909734302,10.345289593590728
OCMT,1,2011 Q2,2011 Q3,1991 Q2,2011 Q1,-0.0223152255784953,0.7291130128845624,-0.7514282384630577,0.564644397559694,0.7514282384630577,3,NA,2011 Q2,2011 Q3,2011-04-01,2011-07-01,0.5483141650010498,0.016330232558644187,10.361619826149372
OCMT,1,2011 Q3,2011 Q4,1991 Q3,2011 Q2,1.1167896811464573,0.7483692432493003,0.36842043789715695,0.13573361906033288,0.36842043789715695,2,NA,2011 Q3,2011 Q4,2011-07-01,2011-10-01,0.30253225372506554,-0.16679863466473266,10.194821191484639
OCMT,1,2011 Q4,2012 Q1,1991 Q4,2011 Q3,0.8350941818790147,0.6874927417085925,0.1476014401704222,0.02178618514038272,0.1476014401704222,3,NA,2011 Q4,2012 Q1,2011-10-01,2012-01-01,2.784295819462502e-5,0.021758342182188094,10.216579533666827
OCMT,1,2012 Q1,2012 Q2,1992 Q1,2011 Q4,0.4453416266322563,0.5939355299392026,-0.14859390330694633,0.02208014809999411,0.14859390330694633,3,NA,2012 Q1,2012 Q2,2012-01-01,2012-04-01,0.05719949032628204,-0.03511934222628793,10.18146019144054
OCMT,1,2012 Q2,2012 Q3,1992 Q2,2012 Q1,0.14392437648620415,0.6155574521347992,-0.471633075648595,0.22243775804575336,0.471633075648595,3,NA,2012 Q2,2012 Q3,2012-04-01,2012-07-01,0.08785704488064057,0.13458071316511278,10.316040904605652
OCMT,1,2012 Q3,2012 Q4,1992 Q3,2012 Q2,0.11557374157504796,0.4111109507132258,-0.2955372091381778,0.08734224198518306,0.2955372091381778,3,NA,2012 Q3,2012 Q4,2012-07-01,2012-10-01,0.09401124405296764,-0.006669002067784577,10.309371902537869
OCMT,1,2012 Q4,2013 Q1,1992 Q4,2012 Q3,0.9817259265515688,0.8209907973977647,0.16073512915380406,0.02583578174409007,0.16073512915380406,3,NA,2012 Q4,2013 Q1,2012-10-01,2013-01-01,0.20778737269289163,-0.18195159094880156,10.127420311589066
